"Timestamp","RuleTitle","Level","Computer","Channel","EventID","MitreTactics","MitreTags","OtherTags","RecordID","Details","ExtraFieldInfo","RuleFile","RuleID","EvtxFile"
"2025-12-23 15:10:37.698 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172981,"Cmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1049 /v ¦ Proc: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 5248 ¦ PGUID: E9F06A57-A2DD-694A-6B03-000000002300 ¦ ParentPID: 1672 ¦ ParentPGUID: E9F06A57-7D35-694A-3001-000000002300 ¦ Description: - ¦ Product: - ¦ Company: - ¦ Hashes: MD5=28A71A7A69CDB256F6E21335A4DF0406,SHA256=A3FCBDC6BA2D67A65BA3D0802A68551762F3A17E10C0F73EE517764E713E55CE,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 1.0.0.0 ¦ IntegrityLevel: High ¦ OriginalFileName: PurpleSharp.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:37.695","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:37.893 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172982,"Cmdline: netstat ¦ Proc: C:\Windows\System32\NETSTAT.EXE ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1049 /v ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 10020 ¦ PGUID: E9F06A57-A2DD-694A-6C03-000000002300 ¦ ParentPID: 5248 ¦ ParentPGUID: E9F06A57-A2DD-694A-6B03-000000002300 ¦ Description: TCP/IP Netstat Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=8675504D45BAA7C967F368A0CC2EF071,SHA256=EF5107FAE5168CBAEF13E15BEC0AD5BBC5C2E29CED7F7D0A54F883762D8ADC3E,IMPHASH=8039C4B8279086079F61FCD5411E6237","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.2454 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: netstat.exe ¦ ParentImage: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:37.891","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:37.906 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172983,"Cmdline: net use ¦ Proc: C:\Windows\System32\net.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1049 /v ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 2612 ¦ PGUID: E9F06A57-A2DD-694A-6D03-000000002300 ¦ ParentPID: 5248 ¦ ParentPGUID: E9F06A57-A2DD-694A-6B03-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0E6C2EDA203E61C8AB3B5FAF6E3F49A7,SHA256=63A96F43EB673FD465A4238E3A2BBFE5273B858D806A58375BA1520CE097CDF4,IMPHASH=EF46B86C2346DA0A991DE4B78AAF4E75","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net.exe ¦ ParentImage: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:37.902","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:38.001 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172984,"Cmdline: net session ¦ Proc: C:\Windows\System32\net.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1049 /v ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 7836 ¦ PGUID: E9F06A57-A2DD-694A-6E03-000000002300 ¦ ParentPID: 5248 ¦ ParentPGUID: E9F06A57-A2DD-694A-6B03-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0E6C2EDA203E61C8AB3B5FAF6E3F49A7,SHA256=63A96F43EB673FD465A4238E3A2BBFE5273B858D806A58375BA1520CE097CDF4,IMPHASH=EF46B86C2346DA0A991DE4B78AAF4E75","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net.exe ¦ ParentImage: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:37.978","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:38.027 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172985,"Cmdline: C:\WINDOWS\system32\net1 session ¦ Proc: C:\Windows\System32\net1.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: net session ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 4660 ¦ PGUID: E9F06A57-A2DE-694A-6F03-000000002300 ¦ ParentPID: 7836 ¦ ParentPGUID: E9F06A57-A2DD-694A-6E03-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=12293EDB07AB8B4D92BAF4BEBFD7A9D8,SHA256=15E3429ECCE48FC6AB66371D040F4C40FB961F2CED4C7D40942279B19DEFE8C7,IMPHASH=98A56655C7E54BCE7F55B3F01AB5B07E","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1150 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net1.exe ¦ ParentImage: C:\Windows\System32\net.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:38.014","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:45.237 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172989,"Cmdline: C:\WINDOWS\system32\reg.exe query ""HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings"" ¦ Proc: C:\Windows\System32\reg.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Users\student\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=de --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --user-data-dir=""C:\Users\student\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1788,i,16626996025158987596,13824587810619540887,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3444 /prefetch:14 ¦ LID: 0x18bef ¦ LGUID: E9F06A57-7C75-694A-EF8B-010000000000 ¦ PID: 9264 ¦ PGUID: E9F06A57-A2E5-694A-7003-000000002300 ¦ ParentPID: 7016 ¦ ParentPGUID: E9F06A57-A1B1-694A-5003-000000002300 ¦ Description: Registry Console Tool ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=47FC2471604EB7D760938BF31456B12D,SHA256=321590E79C53AA24B197F08A21A0329E5AB9F212B2BD748AF09A7BE6F838F585,IMPHASH=3B322244D4C64F3C932F94E6E3457771","CurrentDirectory: C:\Users\student\AppData\Local\Programs\Microsoft VS Code\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: Medium ¦ OriginalFileName: reg.exe ¦ ParentImage: C:\Users\student\AppData\Local\Programs\Microsoft VS Code\Code.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:45.233","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:45.583 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172990,"Cmdline: C:\WINDOWS\system32\cmd.exe /d /s /c """"c:\Users\student\AppData\Roaming\Code\User\globalStorage\ms-dotnettools.vscode-dotnet-runtime\.dotnet\9.0.11~x64~aspnetcore\dotnet.exe"" --list-runtimes --arch x64"" ¦ Proc: C:\Windows\System32\cmd.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Users\student\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=de --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --user-data-dir=""C:\Users\student\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1788,i,16626996025158987596,13824587810619540887,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3444 /prefetch:14 ¦ LID: 0x18bef ¦ LGUID: E9F06A57-7C75-694A-EF8B-010000000000 ¦ PID: 10116 ¦ PGUID: E9F06A57-A2E5-694A-7203-000000002300 ¦ ParentPID: 7016 ¦ ParentPGUID: E9F06A57-A1B1-694A-5003-000000002300 ¦ Description: Windows Command Processor ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=FE48494F2B5A9C452F12E9BBE93A6BE6,SHA256=746C77047FC973F7CA66F8AF28274A30E05F4BB1751EE8A2C6546D9DA48E1115,IMPHASH=EDEF5A2A98D730D4288FE684BA0B0E00","CurrentDirectory: c:\Users\student\.vscode\extensions\ms-dotnettools.vscode-dotnet-runtime-3.0.0\dist\ ¦ FileVersion: 10.0.26100.2454 (WinBuild.160101.0800) ¦ IntegrityLevel: Medium ¦ OriginalFileName: Cmd.Exe ¦ ParentImage: C:\Users\student\AppData\Local\Programs\Microsoft VS Code\Code.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:45.579","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:45.653 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",172991,"Cmdline: ""c:\Users\student\AppData\Roaming\Code\User\globalStorage\ms-dotnettools.vscode-dotnet-runtime\.dotnet\9.0.11~x64~aspnetcore\dotnet.exe"" --list-runtimes --arch x64 ¦ Proc: C:\Users\student\AppData\Roaming\Code\User\globalStorage\ms-dotnettools.vscode-dotnet-runtime\.dotnet\9.0.11~x64~aspnetcore\dotnet.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: C:\WINDOWS\system32\cmd.exe /d /s /c """"c:\Users\student\AppData\Roaming\Code\User\globalStorage\ms-dotnettools.vscode-dotnet-runtime\.dotnet\9.0.11~x64~aspnetcore\dotnet.exe"" --list-runtimes --arch x64"" ¦ LID: 0x18bef ¦ LGUID: E9F06A57-7C75-694A-EF8B-010000000000 ¦ PID: 1552 ¦ PGUID: E9F06A57-A2E5-694A-7403-000000002300 ¦ ParentPID: 10116 ¦ ParentPGUID: E9F06A57-A2E5-694A-7203-000000002300 ¦ Description: .NET Host ¦ Product: .NET ¦ Company: Microsoft Corporation ¦ Hashes: MD5=A9717ADAFD14F14F9830F78D38015492,SHA256=65F08E5F087EF76325A019B13159DDEDAC551BB23827AE552F806A818ACBEE78,IMPHASH=C677745A517E0584ABC039899987A8B7","CurrentDirectory: c:\Users\student\.vscode\extensions\ms-dotnettools.vscode-dotnet-runtime-3.0.0\dist\ ¦ FileVersion: 9,0,1125,51716 @Commit: fa7cdded37981a97cec9a3e233c4a6af58a91c57 ¦ IntegrityLevel: Medium ¦ ParentImage: C:\Windows\System32\cmd.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:45.636","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:10:37.698 +01:00","Renamed Exe File","low","DESKTOP-G2OBL3D","Sysmon",1,"","","lolbas ¦ sysmon",172981,"Cmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1049 /v ¦ Proc: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 5248 ¦ PGUID: E9F06A57-A2DD-694A-6B03-000000002300 ¦ ParentPID: 1672 ¦ ParentPGUID: E9F06A57-7D35-694A-3001-000000002300 ¦ Description: - ¦ Product: - ¦ Company: - ¦ Hashes: MD5=28A71A7A69CDB256F6E21335A4DF0406,SHA256=A3FCBDC6BA2D67A65BA3D0802A68551762F3A17E10C0F73EE517764E713E55CE,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 1.0.0.0 ¦ IntegrityLevel: High ¦ OriginalFileName: PurpleSharp.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:10:37.695","Sysmon_1_Low_ExeFileRenamed.yml","cc1b2ee2-e737-47ac-8ef1-d6065b65292b","C:\Tools\Logs\ps_1049.evtx"
"2025-12-23 15:11:02.279 +01:00","DNS Query","info","DESKTOP-G2OBL3D","Sysmon",22,"","","sysmon",172997,"Query: westus2-0.in.applicationinsights.azure.com ¦ Result: type: 5 westus2-0.in.ai.monitor.azure.com;type: 5 westus2-0.in.ai.privatelink.monitor.azure.com;type: 5 gig-ai-prod-westus2-0.trafficmanager.net;::ffff:20.9.155.148; ¦ Proc: C:\Users\student\AppData\Local\Programs\Microsoft VS Code\Code.exe ¦ PID: 7016 ¦ PGUID: E9F06A57-A1B1-694A-5003-000000002300","QueryStatus: 0 ¦ RuleName: - ¦ User: DESKTOP-G2OBL3D\student ¦ UtcTime: 2025-12-23 14:11:00.343","Sysmon_22_Info_DNS-Query.yml","d98f628c-2579-4388-bacc-381433b28e5b","C:\Tools\Logs\ps_1049.evtx"
