"Timestamp","RuleTitle","Level","Computer","Channel","EventID","MitreTactics","MitreTags","OtherTags","RecordID","Details","ExtraFieldInfo","RuleFile","RuleID","EvtxFile"
"2025-12-23 15:15:01.192 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173020,"Cmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1087.001 /v ¦ Proc: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 10228 ¦ PGUID: E9F06A57-A3E5-694A-8003-000000002300 ¦ ParentPID: 1672 ¦ ParentPGUID: E9F06A57-7D35-694A-3001-000000002300 ¦ Description: - ¦ Product: - ¦ Company: - ¦ Hashes: MD5=28A71A7A69CDB256F6E21335A4DF0406,SHA256=A3FCBDC6BA2D67A65BA3D0802A68551762F3A17E10C0F73EE517764E713E55CE,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 1.0.0.0 ¦ IntegrityLevel: High ¦ OriginalFileName: PurpleSharp.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.189","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.379 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173021,"Cmdline: ""net.exe"" user ¦ Proc: C:\Windows\System32\net.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1087.001 /v ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 1464 ¦ PGUID: E9F06A57-A3E5-694A-8103-000000002300 ¦ ParentPID: 10228 ¦ ParentPGUID: E9F06A57-A3E5-694A-8003-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0E6C2EDA203E61C8AB3B5FAF6E3F49A7,SHA256=63A96F43EB673FD465A4238E3A2BBFE5273B858D806A58375BA1520CE097CDF4,IMPHASH=EF46B86C2346DA0A991DE4B78AAF4E75","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net.exe ¦ ParentImage: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.378","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.399 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173022,"Cmdline: C:\WINDOWS\system32\net1 user ¦ Proc: C:\Windows\System32\net1.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""net.exe"" user ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 9988 ¦ PGUID: E9F06A57-A3E5-694A-8203-000000002300 ¦ ParentPID: 1464 ¦ ParentPGUID: E9F06A57-A3E5-694A-8103-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=12293EDB07AB8B4D92BAF4BEBFD7A9D8,SHA256=15E3429ECCE48FC6AB66371D040F4C40FB961F2CED4C7D40942279B19DEFE8C7,IMPHASH=98A56655C7E54BCE7F55B3F01AB5B07E","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1150 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net1.exe ¦ ParentImage: C:\Windows\System32\net.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.397","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:12.968 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173023,"Cmdline: C:\WINDOWS\system32\svchost.exe -k GPSvcGroup ¦ Proc: C:\Windows\System32\svchost.exe ¦ User: NT AUTHORITY\SYSTEM ¦ ParentCmdline: C:\WINDOWS\system32\services.exe ¦ LID: 0x3e7 ¦ LGUID: E9F06A57-7C72-694A-E703-000000000000 ¦ PID: 2408 ¦ PGUID: E9F06A57-A3F0-694A-8303-000000002300 ¦ ParentPID: 776 ¦ ParentPGUID: E9F06A57-7C72-694A-0B00-000000002300 ¦ Description: Host Process for Windows Services ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0CD128F416A04C06D50EC56392C25D9F,SHA256=324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA,IMPHASH=DE43BD45CC98C143357416C7519ECCFD","CurrentDirectory: C:\WINDOWS\system32\ ¦ FileVersion: 10.0.26100.1150 (WinBuild.160101.0800) ¦ IntegrityLevel: System ¦ OriginalFileName: svchost.exe ¦ ParentImage: C:\Windows\System32\services.exe ¦ RuleName: - ¦ TerminalSessionId: 0 ¦ UtcTime: 2025-12-23 14:15:12.966","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.192 +01:00","Renamed Exe File","low","DESKTOP-G2OBL3D","Sysmon",1,"","","lolbas ¦ sysmon",173020,"Cmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1087.001 /v ¦ Proc: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 10228 ¦ PGUID: E9F06A57-A3E5-694A-8003-000000002300 ¦ ParentPID: 1672 ¦ ParentPGUID: E9F06A57-7D35-694A-3001-000000002300 ¦ Description: - ¦ Product: - ¦ Company: - ¦ Hashes: MD5=28A71A7A69CDB256F6E21335A4DF0406,SHA256=A3FCBDC6BA2D67A65BA3D0802A68551762F3A17E10C0F73EE517764E713E55CE,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 1.0.0.0 ¦ IntegrityLevel: High ¦ OriginalFileName: PurpleSharp.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.189","Sysmon_1_Low_ExeFileRenamed.yml","cc1b2ee2-e737-47ac-8ef1-d6065b65292b","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.192 +01:00","HackTool - PurpleSharp Execution","crit","DESKTOP-G2OBL3D","Sysmon",1,"ResDev","T1587","sysmon",173020,"Cmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1087.001 /v ¦ Proc: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 10228 ¦ PGUID: E9F06A57-A3E5-694A-8003-000000002300 ¦ ParentPID: 1672 ¦ ParentPGUID: E9F06A57-7D35-694A-3001-000000002300 ¦ Description: - ¦ Product: - ¦ Company: - ¦ Hashes: MD5=28A71A7A69CDB256F6E21335A4DF0406,SHA256=A3FCBDC6BA2D67A65BA3D0802A68551762F3A17E10C0F73EE517764E713E55CE,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 1.0.0.0 ¦ IntegrityLevel: High ¦ OriginalFileName: PurpleSharp.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.189","proc_creation_win_hktl_purplesharp_indicators.yml","40fba756-ea41-2f5c-93ea-8e7ea743c1b7","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.379 +01:00","Local Accounts Discovery","low","DESKTOP-G2OBL3D","Sysmon",1,"Disc","T1033 ¦ T1087.001","sysmon",173021,"Cmdline: ""net.exe"" user ¦ Proc: C:\Windows\System32\net.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1087.001 /v ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 1464 ¦ PGUID: E9F06A57-A3E5-694A-8103-000000002300 ¦ ParentPID: 10228 ¦ ParentPGUID: E9F06A57-A3E5-694A-8003-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0E6C2EDA203E61C8AB3B5FAF6E3F49A7,SHA256=63A96F43EB673FD465A4238E3A2BBFE5273B858D806A58375BA1520CE097CDF4,IMPHASH=EF46B86C2346DA0A991DE4B78AAF4E75","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net.exe ¦ ParentImage: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.378","proc_creation_win_susp_local_system_owner_account_discovery.yml","e149ce89-80e1-9461-ab1f-2c14cabd84c0","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.399 +01:00","Local Accounts Discovery","low","DESKTOP-G2OBL3D","Sysmon",1,"Disc","T1033 ¦ T1087.001","sysmon",173022,"Cmdline: C:\WINDOWS\system32\net1 user ¦ Proc: C:\Windows\System32\net1.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""net.exe"" user ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 9988 ¦ PGUID: E9F06A57-A3E5-694A-8203-000000002300 ¦ ParentPID: 1464 ¦ ParentPGUID: E9F06A57-A3E5-694A-8103-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=12293EDB07AB8B4D92BAF4BEBFD7A9D8,SHA256=15E3429ECCE48FC6AB66371D040F4C40FB961F2CED4C7D40942279B19DEFE8C7,IMPHASH=98A56655C7E54BCE7F55B3F01AB5B07E","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1150 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net1.exe ¦ ParentImage: C:\Windows\System32\net.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.397","proc_creation_win_susp_local_system_owner_account_discovery.yml","e149ce89-80e1-9461-ab1f-2c14cabd84c0","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.379 +01:00","Net.EXE Execution","low","DESKTOP-G2OBL3D","Sysmon",1,"Disc ¦ LatMov","T1007 ¦ T1049 ¦ T1018 ¦ T1135 ¦ T1201 ¦ T1069.001 ¦ T1069.002 ¦ T1087.001 ¦ T1087.002 ¦ T1021.002 ¦ S0039","detection.threat-hunting ¦ sysmon",173021,"Cmdline: ""net.exe"" user ¦ Proc: C:\Windows\System32\net.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\Tools\PurpleSharp\PurpleSharp_x64.exe"" /t T1087.001 /v ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 1464 ¦ PGUID: E9F06A57-A3E5-694A-8103-000000002300 ¦ ParentPID: 10228 ¦ ParentPGUID: E9F06A57-A3E5-694A-8003-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0E6C2EDA203E61C8AB3B5FAF6E3F49A7,SHA256=63A96F43EB673FD465A4238E3A2BBFE5273B858D806A58375BA1520CE097CDF4,IMPHASH=EF46B86C2346DA0A991DE4B78AAF4E75","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net.exe ¦ ParentImage: C:\Tools\PurpleSharp\PurpleSharp_x64.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.378","proc_creation_win_net_execution.yml","6be034ef-d875-01a8-3667-a9e297d1df79","C:\Tools\Logs\ps_1087_001.evtx"
"2025-12-23 15:15:01.399 +01:00","Net.EXE Execution","low","DESKTOP-G2OBL3D","Sysmon",1,"Disc ¦ LatMov","T1007 ¦ T1049 ¦ T1018 ¦ T1135 ¦ T1201 ¦ T1069.001 ¦ T1069.002 ¦ T1087.001 ¦ T1087.002 ¦ T1021.002 ¦ S0039","detection.threat-hunting ¦ sysmon",173022,"Cmdline: C:\WINDOWS\system32\net1 user ¦ Proc: C:\Windows\System32\net1.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""net.exe"" user ¦ LID: 0x18b20 ¦ LGUID: E9F06A57-7C75-694A-208B-010000000000 ¦ PID: 9988 ¦ PGUID: E9F06A57-A3E5-694A-8203-000000002300 ¦ ParentPID: 1464 ¦ ParentPGUID: E9F06A57-A3E5-694A-8103-000000002300 ¦ Description: Net Command ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=12293EDB07AB8B4D92BAF4BEBFD7A9D8,SHA256=15E3429ECCE48FC6AB66371D040F4C40FB961F2CED4C7D40942279B19DEFE8C7,IMPHASH=98A56655C7E54BCE7F55B3F01AB5B07E","CurrentDirectory: C:\Tools\PurpleSharp\ ¦ FileVersion: 10.0.26100.1150 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: net1.exe ¦ ParentImage: C:\Windows\System32\net.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-23 14:15:01.397","proc_creation_win_net_execution.yml","6be034ef-d875-01a8-3667-a9e297d1df79","C:\Tools\Logs\ps_1087_001.evtx"
