"Timestamp","RuleTitle","Level","Computer","Channel","EventID","MitreTactics","MitreTags","OtherTags","RecordID","Details","ExtraFieldInfo","RuleFile","RuleID","EvtxFile"
"2025-12-22 13:52:44.414 +01:00","File Created","info","DESKTOP-G2OBL3D","Sysmon",11,"","","sysmon",165283,"Path: C:\Users\student\AppData\Local\Temp\__PSScriptPolicyTest_e5lp4le2.vzs.ps1 ¦ Proc: C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe ¦ PID: 5384 ¦ PGUID: E9F06A57-3F1C-6949-1A05-000000002100","CreationUtcTime: 2025-12-22 12:52:44.400 ¦ RuleName: - ¦ User: DESKTOP-G2OBL3D\student ¦ UtcTime: 2025-12-22 12:52:44.400","Sysmon_11_Info_FileCreated.yml","8a76bcd8-dec2-4c8a-995d-a4600aad8fe2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:52:46.468 +01:00","File Created","info","DESKTOP-G2OBL3D","Sysmon",11,"","","sysmon",165288,"Path: C:\Users\student\AppData\Local\Temp\__PSScriptPolicyTest_hjewgarn.sj0.ps1 ¦ Proc: C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe ¦ PID: 2796 ¦ PGUID: E9F06A57-3F1E-6949-2105-000000002100","CreationUtcTime: 2025-12-22 12:52:46.454 ¦ RuleName: - ¦ User: DESKTOP-G2OBL3D\student ¦ UtcTime: 2025-12-22 12:52:46.455","Sysmon_11_Info_FileCreated.yml","8a76bcd8-dec2-4c8a-995d-a4600aad8fe2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:54:52.050 +01:00","File Created","info","DESKTOP-G2OBL3D","Sysmon",11,"","","sysmon",165301,"Path: C:\Users\student\AppData\Local\Temp\AtomicTest.vbs ¦ Proc: C:\WINDOWS\system32\cmd.exe ¦ PID: 8072 ¦ PGUID: E9F06A57-3F9B-6949-3205-000000002100","CreationUtcTime: 2025-12-22 12:54:52.048 ¦ RuleName: - ¦ User: DESKTOP-G2OBL3D\student ¦ UtcTime: 2025-12-22 12:54:52.048","Sysmon_11_Info_FileCreated.yml","8a76bcd8-dec2-4c8a-995d-a4600aad8fe2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:54:53.329 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",165304,"Rule: InvDB-Path ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{c58562c1-9a58-203e-0bd1-0b33decbdb1a}\Root\InventoryApplicationFile\whoami.exe|7380676a876ce9b1\LowerCaseLongPath ¦ c:\windows\system32\whoami.exe ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2476 ¦ PGUID: E9F06A57-0DFA-6949-2D00-000000002100","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-22 12:54:53.328","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:54:53.330 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",165305,"Rule: InvDB-Pub ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{c58562c1-9a58-203e-0bd1-0b33decbdb1a}\Root\InventoryApplicationFile\whoami.exe|7380676a876ce9b1\Publisher ¦ microsoft corporation ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2476 ¦ PGUID: E9F06A57-0DFA-6949-2D00-000000002100","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-22 12:54:53.328","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:54:53.331 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",165306,"Rule: InvDB-CompileTimeClaim ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{c58562c1-9a58-203e-0bd1-0b33decbdb1a}\Root\InventoryApplicationFile\whoami.exe|7380676a876ce9b1\LinkDate ¦ 02/26/2084 13:49:05 ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2476 ¦ PGUID: E9F06A57-0DFA-6949-2D00-000000002100","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-22 12:54:53.330","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:54:53.331 +01:00","Reg Key Value Set (Sysmon Alert)","med","DESKTOP-G2OBL3D","Sysmon",13,"","","sysmon",165307,"Rule: InvDB-Ver ¦ EventType: SetValue ¦ TgtObj: \REGISTRY\A\{c58562c1-9a58-203e-0bd1-0b33decbdb1a}\Root\InventoryApplicationFile\whoami.exe|7380676a876ce9b1\BinProductVersion ¦ 10.0.26100.1882 ¦ Proc: C:\WINDOWS\System32\svchost.exe ¦ PID: 2476 ¦ PGUID: E9F06A57-0DFA-6949-2D00-000000002100","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-12-22 12:54:53.330","Sysmon_13_RegKeyValueSet_RuleAlert.yml","78431930-a5c6-46ae-b02c-fcdc2a7325c2","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:52:43.606 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",165280,"Cmdline: ""C:\WINDOWS\system32\HOSTNAME.EXE"" ¦ Proc: C:\Windows\System32\HOSTNAME.EXE ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass ¦ LID: 0x18dcf ¦ LGUID: E9F06A57-0DF8-6949-CF8D-010000000000 ¦ PID: 196 ¦ PGUID: E9F06A57-3F1B-6949-1805-000000002100 ¦ ParentPID: 416 ¦ ParentPGUID: E9F06A57-37B7-6949-AD04-000000002100 ¦ Description: Hostname APP ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=0411E7CFE0D452AFE541C1EA45033168,SHA256=8FF283FB7A282A9B2B30235016669DFE795665BCBB254FD17AC31FA9308D89D9,IMPHASH=8CB84C534505B1E47EF25FA2CD9A16BB","CurrentDirectory: C:\WINDOWS\system32\ ¦ FileVersion: 10.0.26100.2161 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: hostname.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-22 12:52:43.597","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:52:43.644 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",165281,"Cmdline: ""C:\WINDOWS\system32\whoami.exe"" ¦ Proc: C:\Windows\System32\whoami.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass ¦ LID: 0x18dcf ¦ LGUID: E9F06A57-0DF8-6949-CF8D-010000000000 ¦ PID: 10416 ¦ PGUID: E9F06A57-3F1B-6949-1905-000000002100 ¦ ParentPID: 416 ¦ ParentPGUID: E9F06A57-37B7-6949-AD04-000000002100 ¦ Description: whoami - displays logged on user information ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=956692DADC5B2CEB46E9219F7A5BEFFA,SHA256=23240EF9F8B0A9A324110B1C2331DE31DC1B0E08F5359CB707E51A939AF56CD3,IMPHASH=E4464BCD92DF7AC69CCD074CB9C0EFED","CurrentDirectory: C:\WINDOWS\system32\ ¦ FileVersion: 10.0.26100.1882 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: whoami.exe ¦ ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-22 12:52:43.637","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\art_1059_003.evtx"
"2025-12-22 13:52:44.187 +01:00","Proc Exec","info","DESKTOP-G2OBL3D","Sysmon",1,"","","sysmon",165282,"Cmdline: ""powershell.exe"" & {Start-Process \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\T1059.003_script.bat\""""} ¦ Proc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ User: DESKTOP-G2OBL3D\student ¦ ParentCmdline: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass ¦ LID: 0x18dcf ¦ LGUID: E9F06A57-0DF8-6949-CF8D-010000000000 ¦ PID: 5384 ¦ PGUID: E9F06A57-3F1C-6949-1A05-000000002100 ¦ ParentPID: 416 ¦ ParentPGUID: E9F06A57-37B7-6949-AD04-000000002100 ¦ Description: Windows PowerShell ¦ Product: Microsoft® Windows® Operating System ¦ Company: Microsoft Corporation ¦ Hashes: MD5=909A2EEC5534F01DFF87B7D47E57BFF7,SHA256=D3B4B97C2BF97D70E5655FF4C4CA1D8CEF9DED51685CFD764247CFDA98EE68DF,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77","CurrentDirectory: C:\Users\student\AppData\Local\Temp\ ¦ FileVersion: 10.0.26100.1 (WinBuild.160101.0800) ¦ IntegrityLevel: High ¦ OriginalFileName: PowerShell.EXE ¦ RuleName: - ¦ TerminalSessionId: 1 ¦ UtcTime: 2025-12-22 12:52:44.151","Sysmon_1_Info_ProcExec.yml","85790e3e-e270-499f-a6ad-f8afe85c35f1","C:\Tools\Logs\art_1059_003.evtx"
